# Drag Curve (Up to date),
# 2974 data points written for 2 variables.,
# Simulation warnings:,
#   No recovery device defined in the simulation.,
#   Open forward airframe (diameter > 0):  ""Transition""",
#,
# Mach number (​),Drag coefficient (​)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.,
# Event IGNITION occurred at t=0 seconds,
# Event LAUNCH occurred at t=0 seconds,
0.069,0.456
0.07,0.456
0.07,0.456
0.071,0.456
0.072,0.456
0.072,0.456
0.073,0.456
0.073,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.075,0.456
0.075,0.456
0.076,0.456
0.076,0.456
0.077,0.456
0.077,0.456
0.077,0.456
0.078,0.456
0.078,0.456
0.078,0.456
0.079,0.457
0.079,0.457
0.079,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.082,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.081,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.08,0.457
0.079,0.457
0.079,0.457
0.079,0.457
0.079,0.457
0.079,0.457
0.079,0.457
0.079,0.457
0.078,0.456
0.078,0.456
0.078,0.456
0.078,0.456
0.078,0.456
0.078,0.456
0.078,0.456
0.077,0.456
0.077,0.456
0.077,0.456
0.077,0.456
0.077,0.456
0.077,0.456
0.076,0.456
0.076,0.456
0.076,0.456
0.076,0.456
0.076,0.456
0.076,0.456
0.076,0.456
0.075,0.456
0.075,0.456
0.075,0.456
0.075,0.456
0.075,0.456
0.075,0.456
0.075,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.074,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.073,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.072,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.071,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
0.07,0.456
