Mach,CD
6.35,0.2620074326573333974556208185
6.36,0.2617617136548398295008713639
6.37,0.2615164169888177105276884124
6.38,0.2612715213879719064078455654
6.39,0.2610270250428457737065777582
6.40,0.2607829366947350872980281135
6.41,0.2605392445502044840467985631
6.42,0.2602959672288497757867809254
6.43,0.2600530730881175763009247356
6.44,0.2598105808941128947155295298
6.45,0.2595684788849526531149040604
6.46,0.2593267758389602979050412958
6.47,0.2590854600098010439287101067
6.48,0.2588445399246266554790243862
6.49,0.2586040043798608738764160855
6.50,0.2583638516521879336819244181
6.51,0.2581240905499473517033740148
6.52,0.2578847093649820429810819351
6.53,0.2576457166582725726951546784
6.54,0.2574071012557985529467872284
6.55,0.2571688714718616062573168680
6.56,0.2569310160156960768911244856
6.57,0.2566935334735250348640925975
6.58,0.2564564324381078651887309338
6.59,0.2562197013815393348791405822
6.60,0.2559833490375181506023168321
6.61,0.2557473640182153678518194940
6.62,0.2555117449422094518396338116
6.63,0.2552764903088434627290709536
6.64,0.2550416090010192686463256270
6.65,0.2548070992806693510003970396
6.66,0.2545729401673411902321012311
6.67,0.2543391500618663441460214197
6.68,0.2541057178691129921312257520
6.69,0.2538726518805247886428158069
6.70,0.2536399411358562854207737109
6.71,0.2534075840636478566126087279
6.72,0.2531755894681021916803471462
6.73,0.2529439360361625649091030403
6.74,0.2527126523393587146384426840
6.75,0.2524817071988487849966570113
6.76,0.2522511193195776657554042564
6.77,0.2520208774124278639141563435
6.78,0.2517909800741987118821502074
6.79,0.2515614261482744915925208157
6.80,0.2513322243631751900675873293
6.81,0.2511033633343235800206929823
6.82,0.2508748419214767755575211878
6.83,0.2506466688705220282842721202
6.84,0.2504188328152312856605255206
6.85,0.2501913326314828762614134514
6.86,0.2499641670822744710523625580
6.87,0.2497373348194486815558469445
6.88,0.2495108447347633737734352259
6.89,0.2492846856080636913351821175
6.90,0.2490588561090002731241964535
6.91,0.2488333551449646677236157054
6.92,0.2486081915124044649602786816
6.93,0.2483833538984984763524904319
6.94,0.2481588412260442283321893487
6.95,0.2479346523078357110407813533
6.96,0.2477107858483296874209240279
6.97,0.2474872507854847911640570995
6.98,0.2472640259481988552786544334
6.99,0.2470411300579443466966627240
7.00,0.2468338020804981573797579779
7.01,0.2466584707624116173142132937
7.02,0.2464837050398553339003600790
7.03,0.2463094737680180709697874616
7.04,0.2461357956961649508696735060
7.05,0.2459626598015951361315313245
7.06,0.2457900749549576860195523977
7.07,0.2456180299218639837777593348
7.08,0.2454465236939463928317045796
7.09,0.2452755550475679781515463964
7.10,0.2451051229838111133663430841
7.11,0.2449352163985682639926797865
7.12,0.2447658440841800142437903560
7.13,0.2445969950556649467202738272
7.14,0.2444286781158498561040214899
7.15,0.2442608622889626722482989793
7.16,0.2440935964955653996352853816
7.17,0.2439268395540052254978035150
7.18,0.2437605905021466705733295090
7.19,0.2435948581685890590641374900
7.20,0.2434296516001760641152282806
7.21,0.2432649397414535472022642778
7.22,0.2431007314361792725802309776
7.23,0.2429370457444856123124602003
7.24,0.2427738515201018867434742838
7.25,0.2426111578318892755907007470
7.26,0.2424489735434850677067279199
7.27,0.2422872877324030878600049740
7.28,0.2421260793758083927151352723
7.29,0.2419653673519654456512849257
7.30,0.2418051606480427048981248960
7.31,0.2416454283585835088700685163
7.32,0.2414861894789055186674261037
7.33,0.2413274329064479630308434598
7.34,0.2411691577483389615378046588
7.35,0.2410113630132399760986924091
7.36,0.2408540476127362840506981706
7.37,0.2406972105651260448570638686
7.38,0.2405408509939894519835559594
7.39,0.2403849578248310038347097908
7.40,0.2402295402897071317661775084
7.41,0.2400745871222827617540487166
7.42,0.2399200975628994176017300666
7.43,0.2397660806548763843108207955
7.44,0.2396125153464689964308828394
7.45,0.2394594207892706902641896692
7.46,0.2393067859404896304575606865
7.47,0.2391545999595102443269727237
7.48,0.2390028718124196837171085274
